Guest_ID,Gender,Frequent_Traveler,Age,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
13018,Female,1,38,Personal Travel,Eco,2128,5,5,5,5,4,5,5,4,4,4,4,3,4,5,0,0,1
22887,Male,1,48,Personal Travel,Eco,2856,2,2,2,3,4,2,4,4,2,4,3,1,3,4,14,1.2,0
19242,Female,1,23,Personal Travel,Eco,1659,3,3,3,3,3,4,4,4,4,4,4,5,4,5,0,0.8,1
11802,Male,1,63,Business travel,Business,3723,4,4,4,4,5,3,1,5,5,5,5,1,5,3,0,0,1
15122,Female,0,21,Business travel,Eco,1956,3,3,3,3,4,3,2,4,2,2,4,2,3,4,0,0,0
18953,Female,1,50,Business travel,Business,2777,2,2,4,2,5,4,4,4,4,4,4,5,4,4,39,3.4,1
15654,Female,1,58,Business travel,Business,1838,3,3,3,3,3,4,4,2,2,2,2,3,2,5,0,0,1
13371,Female,1,29,Business travel,Business,3459,4,4,4,4,2,2,2,2,3,3,5,4,4,2,0,0,1
21759,Male,1,49,Personal Travel,Eco,1563,2,1,2,3,2,2,5,2,3,5,4,4,3,2,0,0,0
19449,Female,1,44,Business travel,Business,202,3,3,3,3,3,4,4,5,5,5,4,3,5,4,4,0.3,1
20482,Male,1,42,Personal Travel,Eco,3119,2,5,2,4,1,2,1,1,3,3,4,4,4,1,26,2.4,0
11212,Female,1,10,Personal Travel,Eco,2668,2,2,2,2,2,4,5,4,4,4,4,4,4,3,0,1.5,1
22733,Female,1,8,Personal Travel,Eco,2475,3,4,4,4,5,4,3,3,3,3,3,1,3,3,0,0,1
16854,Female,1,49,Business travel,Business,1589,2,2,2,2,3,5,5,4,4,4,4,5,4,3,8,0,1
14539,Male,1,10,Personal Travel,Eco Plus,1343,2,3,2,3,1,2,1,1,2,4,3,1,3,1,0,0,0
13283,Male,1,33,Business travel,Business,5070,3,2,5,2,3,4,3,3,1,4,4,4,4,3,3,0.6,0
22781,Female,1,38,Business travel,Business,3821,5,5,5,5,3,4,4,4,4,4,4,4,4,3,8,0,1
19983,Female,1,7,Personal Travel,Eco,1722,4,0,4,3,3,4,3,3,5,5,5,4,4,3,0,0,0
11371,Male,0,47,Business travel,Business,2507,1,1,1,2,4,1,4,4,1,4,3,3,2,4,6,1.3,0
19639,Male,1,53,Business travel,Business,957,4,4,4,4,5,5,4,4,4,4,4,4,4,4,1,0,1
19464,Male,1,45,Business travel,Eco,1917,2,2,2,2,3,2,3,3,3,3,3,2,3,3,0,0.6,0
12384,Male,1,53,Business travel,Business,2250,2,2,2,2,3,4,4,4,4,4,4,5,4,4,0,0.5,1
12295,Female,1,11,Personal Travel,Business,1991,3,5,5,2,5,5,5,5,2,2,4,1,5,5,0,0,0
20761,Male,1,71,Business travel,Business,1834,4,4,4,4,2,4,4,4,4,3,4,1,4,2,0,0,0
13045,Female,1,58,Personal Travel,Eco,53,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.1,1
15871,Male,1,44,Business travel,Business,1751,3,3,3,3,2,3,5,3,3,3,3,3,3,2,19,1.3,1
21560,Female,1,53,Business travel,Business,2191,5,5,5,5,5,4,4,4,4,4,4,5,4,3,46,1.7,1
15877,Male,1,12,Personal Travel,Eco,1727,3,5,3,1,3,3,3,3,3,3,4,5,4,3,81,9,0
20938,Male,1,49,Personal Travel,Business,525,1,5,3,3,3,4,5,3,3,3,3,5,3,4,12,0,0
17768,Female,0,21,Business travel,Eco,1799,3,3,3,4,2,3,2,2,4,4,3,2,3,2,0,0,0
21950,Female,1,19,Personal Travel,Eco,1527,4,4,4,4,3,4,2,4,4,4,4,2,4,3,2,0,1
13582,Female,0,7,Business travel,Business,1877,1,5,1,1,4,1,4,4,4,2,4,5,4,4,0,0.1,0
15294,Female,1,40,Business travel,Eco,1881,5,2,2,2,5,5,5,5,1,5,5,4,4,5,43,3.9,1
11671,Female,1,32,Business travel,Business,3540,2,2,2,2,5,5,4,5,5,2,4,3,4,5,0,0,1
22506,Female,1,33,Business travel,Business,408,3,3,3,3,4,4,5,5,5,5,5,5,5,3,27,2.4,1
20307,Female,1,40,Business travel,Business,2694,4,4,4,4,3,4,4,5,5,5,5,5,5,5,3,0,1
17257,Male,1,34,Business travel,Business,338,4,5,5,5,2,2,3,4,4,4,4,2,4,3,30,2,0
10438,Female,0,27,Business travel,Eco,1707,4,3,4,2,3,4,3,3,3,4,1,2,2,3,0,0,1
21605,Female,0,34,Business travel,Eco,2612,3,2,2,2,1,3,1,1,3,5,4,4,4,1,4,0,0
21165,Female,1,31,Business travel,Business,1356,3,3,4,3,5,4,3,5,3,5,5,4,3,5,0,0,1
15229,Female,1,10,Business travel,Business,2589,2,2,2,2,2,2,2,2,1,2,3,3,3,2,33,2.3,0
18228,Male,1,10,Personal Travel,Eco,2245,3,5,3,5,5,3,3,5,3,4,4,5,4,5,0,0,0
22955,Female,1,7,Personal Travel,Eco,1080,1,1,3,1,1,5,4,5,5,5,4,3,5,3,0,0,1
16666,Female,1,61,Business travel,Business,2102,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6,0,1
22128,Male,1,45,Business travel,Business,2181,2,2,2,2,3,5,5,5,5,5,5,4,5,4,0,0,1
10070,Female,1,36,Business travel,Eco,1663,4,4,4,4,4,4,4,4,2,2,3,1,4,4,1,0,0
22809,Female,1,30,Business travel,Business,5148,5,5,5,5,4,4,4,4,3,2,2,2,1,4,4,0,1
22619,Female,1,18,Personal Travel,Eco,1507,4,4,4,4,3,1,4,4,4,4,4,5,4,3,0,0,1
12557,Male,1,65,Personal Travel,Eco,2009,2,4,2,3,2,2,2,2,3,2,5,5,5,2,12,0.3,0
21317,Female,1,45,Personal Travel,Eco,1561,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,0,1
19882,Male,0,25,Business travel,Eco,2819,3,3,3,3,4,3,4,4,4,5,3,2,3,4,0,0,0
15128,Female,1,36,Personal Travel,Eco,1738,1,1,1,1,5,4,2,5,5,5,5,2,5,3,1,0,1
19249,Male,1,60,Business travel,Business,1232,2,1,1,1,3,4,3,2,2,2,2,3,2,3,3,2.8,0
15977,Male,0,25,Business travel,Eco,1632,0,3,0,3,4,0,4,4,4,3,5,1,4,4,2,0.3,1
21339,Male,1,40,Business travel,Business,3686,5,5,5,5,3,3,3,3,4,4,4,3,5,3,185,16,1
20999,Male,1,24,Business travel,Business,2184,4,5,5,5,4,4,4,4,4,3,3,2,3,4,10,5,0
18099,Female,1,41,Business travel,Business,2595,3,3,3,3,5,5,5,4,4,4,4,5,4,3,0,0,1
12129,Female,0,23,Business travel,Business,2421,0,2,0,2,4,0,4,4,3,2,4,4,4,4,0,0,1
10261,Female,1,27,Personal Travel,Eco Plus,1537,4,2,4,4,4,4,4,4,3,4,4,2,4,4,0,0,0
17043,Male,1,30,Business travel,Business,3039,3,5,5,5,3,3,3,3,1,1,2,2,4,3,0,3,0
20909,Male,0,24,Business travel,Business,2578,0,0,0,4,4,0,4,4,3,5,4,3,4,4,0,0.1,1
17698,Female,1,31,Business travel,Business,3709,4,5,2,2,4,4,4,4,1,5,4,1,3,4,0,0,0
21756,Male,0,32,Business travel,Eco Plus,1296,3,3,3,4,3,3,3,3,3,3,3,4,3,3,7,0,0
19618,Male,1,16,Personal Travel,Eco,1728,3,5,3,1,4,3,2,4,5,2,5,5,4,4,8,0.3,0
22558,Male,0,10,Business travel,Eco,1951,3,3,3,4,3,3,5,3,2,1,4,4,4,3,5,1.1,0
16397,Male,1,53,Business travel,Business,3887,4,4,4,4,3,4,4,3,3,3,3,5,3,4,76,7.1,1
10936,Female,0,41,Business travel,Business,1494,3,3,3,2,2,3,2,2,1,3,4,3,3,2,25,1.6,0
19634,Male,1,45,Personal Travel,Business,428,3,1,3,3,3,3,2,3,3,3,3,4,3,4,30,2.2,0
22788,Female,1,28,Business travel,Business,2751,5,5,5,5,4,4,4,4,4,3,1,2,5,4,0,0,1
20833,Female,1,51,Business travel,Business,2085,4,3,3,3,3,3,4,4,4,4,4,1,4,3,1,0,0
12763,Female,1,51,Personal Travel,Eco,240,3,3,3,3,3,5,5,3,3,3,3,5,3,3,0,0,1
15217,Female,1,19,Business travel,Eco,1920,3,5,5,5,3,3,3,3,1,5,3,3,3,3,0,0,0
11937,Male,1,34,Personal Travel,Eco,1409,3,3,3,4,3,3,3,3,3,2,4,3,3,3,0,0,0
10153,Male,1,39,Business travel,Eco Plus,1981,1,0,0,4,4,0,4,4,2,1,3,4,4,4,0,0.6,0
11203,Female,1,27,Personal Travel,Eco,2164,5,5,5,5,4,4,2,5,5,5,4,4,5,3,0,0,1
18880,Female,1,22,Personal Travel,Eco,1739,4,4,4,1,2,4,2,2,3,3,3,5,3,2,34,3.4,0
12734,Male,0,19,Business travel,Eco,1355,3,3,3,4,3,3,3,3,4,5,4,4,4,3,0,0,0
17817,Male,1,7,Business travel,Business,3127,1,5,5,5,1,1,1,1,2,2,3,4,3,1,0,0,0
10024,Female,1,55,Business travel,Eco,847,3,4,4,4,1,4,3,3,3,3,3,4,3,2,51,4,0
11659,Male,1,31,Business travel,Business,3095,3,3,3,3,3,3,3,3,3,5,4,4,3,3,0,0,0
13593,Female,1,37,Personal Travel,Eco Plus,1704,3,5,3,4,2,3,1,2,3,2,4,5,5,2,10,0.3,0
11777,Male,1,44,Personal Travel,Eco,2741,4,1,4,3,3,4,3,3,2,3,2,4,2,3,0,0,0
16915,Male,1,41,Business travel,Business,3305,2,2,2,2,2,4,3,2,2,2,2,4,2,3,0,0.1,0
18472,Male,1,62,Personal Travel,Eco Plus,2019,4,4,4,3,1,4,1,1,4,1,3,3,5,1,0,0,0
15408,Female,0,41,Business travel,Business,1578,5,4,4,2,1,5,1,1,1,4,1,1,4,1,0,0,1
17224,Male,1,15,Personal Travel,Business,3183,1,3,0,3,2,0,2,2,1,3,3,3,2,2,0,0,0
16628,Female,0,36,Business travel,Business,1491,4,4,4,5,2,4,2,2,4,3,4,5,4,2,122,11.9,0
20082,Male,1,52,Business travel,Business,630,3,3,3,3,2,4,4,4,4,4,4,4,4,4,0,0,1
12537,Male,0,24,Business travel,Business,2348,4,0,5,2,1,5,1,1,3,5,5,3,4,1,0,0,1
20489,Female,1,49,Business travel,Business,2970,2,2,2,2,2,4,5,4,4,4,4,4,4,3,1,0,1
20340,Female,1,63,Business travel,Eco,664,2,2,4,2,4,4,3,2,2,2,2,3,2,4,0,0,0
18065,Male,0,39,Business travel,Eco,1969,2,2,2,2,5,2,5,5,4,3,2,2,3,5,0,0.9,0
15573,Female,1,54,Personal Travel,Eco,716,2,2,2,2,3,1,5,3,3,3,3,2,3,4,0,0,1
10746,Male,1,47,Business travel,Business,825,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,0,1
16062,Male,1,57,Personal Travel,Eco,1464,2,5,2,1,5,2,4,5,3,5,4,5,4,5,74,6.6,0
12660,Male,1,59,Business travel,Business,1686,5,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0,1
12498,Female,1,60,Business travel,Business,1571,2,4,4,4,4,4,4,2,2,2,2,2,2,4,0,0,0
14768,Female,1,58,Personal Travel,Eco,903,0,0,0,4,4,4,5,5,5,5,5,3,5,4,33,2.6,1
15757,Male,0,24,Business travel,Eco,2197,1,2,2,3,3,2,3,3,1,3,3,2,3,3,8,1.8,0
17438,Female,1,8,Personal Travel,Eco,2475,4,2,4,4,2,4,2,2,4,1,3,2,4,2,10,0,0
20984,Male,1,46,Personal Travel,Eco,1700,1,4,1,1,3,1,3,3,3,4,5,4,4,3,0,0,0
21292,Male,1,59,Business travel,Business,3805,0,4,0,3,5,4,4,1,1,1,1,5,1,5,0,0,1
20383,Female,1,33,Personal Travel,Eco,1457,3,5,3,4,2,3,2,2,5,4,5,4,5,2,4,0,0
15797,Male,1,51,Personal Travel,Eco,1541,3,5,4,3,3,4,3,3,3,2,5,3,5,3,23,5,0
19586,Male,1,21,Personal Travel,Eco,2306,4,5,4,4,4,4,2,4,4,4,4,3,4,4,0,0,0
15796,Male,1,50,Business travel,Business,442,3,3,3,3,1,5,2,5,5,5,5,2,5,4,0,0,1
21512,Male,1,50,Business travel,Business,487,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0,1
11259,Male,1,9,Personal Travel,Eco,2099,1,5,2,2,1,2,1,1,3,2,5,4,4,1,60,5.1,0
13119,Female,1,51,Business travel,Business,2527,2,2,2,2,4,5,4,5,5,5,5,4,5,4,0,0,1
16030,Female,1,23,Personal Travel,Eco Plus,1673,4,1,4,3,4,4,4,4,2,4,4,3,4,4,33,3.3,0
15655,Male,1,52,Business travel,Business,2186,3,2,2,2,1,2,2,3,3,3,3,3,3,3,0,0,0
21489,Male,1,46,Business travel,Business,3086,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0,1
19133,Male,0,22,Business travel,Eco,1321,5,5,5,4,3,5,3,3,2,4,4,4,1,3,0,0,1
15445,Female,1,55,Business travel,Eco,845,5,1,1,1,2,1,2,5,5,5,5,5,5,2,0,0,1
21384,Female,1,48,Business travel,Eco,268,4,2,2,2,1,3,1,4,4,4,4,2,4,5,0,3,1
17854,Male,1,48,Business travel,Business,2697,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0,1
17317,Male,1,55,Business travel,Eco Plus,2076,5,4,4,4,5,5,5,5,2,4,5,4,3,5,0,0,1
13813,Female,1,14,Personal Travel,Eco,1467,2,2,2,2,5,5,4,2,2,2,2,5,2,5,29,3.4,1
19749,Female,1,60,Business travel,Business,3200,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,0,1
20940,Female,1,15,Business travel,Eco,2817,4,4,4,4,4,4,3,4,1,3,4,3,3,4,0,0,0
21777,Female,1,47,Personal Travel,Eco,1190,3,5,4,1,5,5,3,5,5,4,5,4,5,5,0,0.5,0
12315,Male,1,8,Personal Travel,Eco,2656,3,4,2,2,2,1,1,4,3,5,5,1,5,1,181,15.8,0
20696,Female,1,54,Personal Travel,Eco,396,4,4,5,3,5,5,5,5,4,3,4,4,5,5,13,0.3,1
19972,Male,1,35,Personal Travel,Eco,1308,2,4,2,3,5,2,5,5,5,3,5,3,4,5,0,1.7,0
18286,Female,1,54,Business travel,Business,2820,1,1,1,1,4,4,5,2,2,2,2,4,2,3,0,0,1
21582,Male,1,40,Business travel,Business,412,2,2,2,2,5,1,5,5,5,5,5,2,5,5,0,0.2,1
14051,Female,1,31,Business travel,Business,4659,2,2,3,2,4,3,4,4,4,4,2,1,3,4,4,1.1,1
11044,Female,1,47,Business travel,Eco Plus,505,2,5,1,5,3,1,2,2,2,2,2,4,2,3,75,6,0
20875,Male,1,26,Personal Travel,Eco,1652,3,4,3,4,4,3,4,4,3,5,4,5,5,4,0,0,0
21907,Female,1,64,Business travel,Business,1690,4,4,4,4,4,5,4,3,3,3,3,3,3,4,24,0.2,1
15086,Male,1,30,Business travel,Business,2747,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,0.7,0
14047,Female,1,54,Business travel,Business,3672,4,4,4,4,3,5,5,4,4,4,4,3,4,3,14,0.6,1
16756,Male,1,22,Personal Travel,Eco,2153,3,4,3,4,2,3,2,2,3,3,4,5,4,2,0,0,0
13057,Male,1,27,Business travel,Business,4428,0,0,0,2,2,2,2,2,3,2,3,3,3,2,0,0,1
20420,Male,1,58,Business travel,Eco,2399,4,4,1,1,5,4,5,5,1,5,5,5,3,5,0,0,1
21253,Male,1,37,Business travel,Eco Plus,2895,3,3,3,3,3,3,3,3,3,1,3,1,3,3,0,1.3,0
17612,Female,0,38,Business travel,Business,2235,4,4,4,4,2,4,2,2,3,2,5,4,5,2,9,0.8,1
13571,Female,1,38,Business travel,Eco Plus,2176,5,2,2,2,5,5,5,5,3,2,1,3,2,5,1,2,1
15363,Male,1,60,Business travel,Business,1141,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,3.9,1
15824,Male,1,49,Business travel,Business,2603,1,1,1,1,2,4,5,4,4,4,4,3,4,4,0,0,1
17573,Male,1,34,Business travel,Eco,1677,5,2,2,2,5,5,5,5,4,5,4,2,5,5,16,2.4,1
20637,Female,1,7,Personal Travel,Eco,2154,4,5,4,4,5,5,4,4,4,4,4,5,4,5,8,0.5,1
11697,Female,1,52,Personal Travel,Eco,1154,5,5,4,5,4,5,4,4,2,2,5,4,4,4,0,0,1
16781,Male,1,26,Business travel,Eco,1974,1,5,5,5,1,1,3,1,3,1,4,3,4,1,0,0,0
16281,Male,1,44,Business travel,Eco,1712,3,1,1,1,3,3,3,3,4,5,4,3,4,3,0,0,0
16698,Female,1,51,Business travel,Business,1311,1,1,1,1,5,4,5,4,4,4,4,3,4,5,0,0,1
18453,Female,1,26,Personal Travel,Eco,1688,4,4,4,4,4,5,4,4,4,4,4,5,4,5,8,1,1
19177,Female,1,44,Business travel,Eco,697,4,4,3,3,2,2,4,4,4,4,4,3,4,2,0,0,1
21141,Female,1,41,Business travel,Business,1034,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,0.3,1
16831,Male,1,23,Business travel,Eco,1304,2,5,5,5,2,2,3,2,3,2,3,2,4,2,0,0,0
14016,Male,1,66,Business travel,Business,2780,2,1,1,1,5,3,4,2,2,2,2,2,2,1,0,0,0
21617,Male,1,12,Personal Travel,Eco,1794,3,5,3,3,2,3,2,2,5,2,4,4,4,2,23,2,0
14905,Male,1,64,Personal Travel,Eco,2029,5,4,5,2,2,5,2,2,4,2,5,3,4,2,0,0,1
14316,Female,1,34,Business travel,Business,3869,2,5,3,3,1,3,2,2,2,2,2,2,2,3,35,4.6,0
14013,Female,1,58,Business travel,Business,1864,3,3,3,3,5,3,4,5,5,5,5,3,5,3,0,0,1
19313,Female,1,9,Personal Travel,Eco,2445,0,0,0,2,4,5,5,1,1,1,1,3,1,5,14,1.7,1
12694,Female,1,41,Business travel,Business,3906,4,4,4,4,2,2,5,5,5,5,5,4,5,5,0,0,1
18989,Female,0,20,Business travel,Eco,1994,3,3,3,4,3,3,2,3,3,4,4,2,3,3,1,0,0
15858,Male,1,40,Business travel,Business,3825,3,3,3,3,2,4,4,4,4,4,5,4,4,4,0,0,1
13637,Male,1,57,Business travel,Business,2614,2,3,3,3,2,2,2,1,4,2,3,2,3,2,0,0,0
22073,Female,1,58,Personal Travel,Eco,623,1,1,1,1,5,1,5,4,4,4,4,1,4,4,0,0.2,1
21388,Female,0,38,Business travel,Eco,1153,3,3,3,4,1,3,1,1,3,4,4,3,4,1,5,0.2,0
19815,Female,1,41,Personal Travel,Eco Plus,589,5,3,3,3,3,2,1,5,5,5,5,3,5,2,0,0,1
14239,Male,1,17,Personal Travel,Eco,2192,3,3,3,3,4,3,5,4,3,3,4,3,3,4,94,8.1,0
20920,Female,1,42,Business travel,Business,3177,2,2,4,2,3,5,5,5,5,5,5,5,5,3,0,0,1
17960,Male,1,34,Business travel,Eco Plus,4099,0,1,1,1,1,4,4,3,1,4,2,4,2,4,278,27.8,1
19344,Female,0,19,Business travel,Business,1122,0,0,0,3,5,0,5,5,5,5,5,3,4,5,0,0,1
15426,Female,1,24,Personal Travel,Eco,1664,3,3,2,3,5,5,5,5,5,5,5,5,5,4,0,0,1
22643,Female,1,69,Personal Travel,Eco,1295,1,1,4,1,3,5,5,4,4,5,4,4,4,5,0,0,1
19791,Male,1,60,Personal Travel,Eco,1768,2,4,2,4,5,2,5,5,1,5,3,2,4,5,0,0,0
19307,Male,1,16,Personal Travel,Eco,3006,5,2,5,3,3,5,3,3,1,2,3,3,3,3,5,0,1
16845,Male,0,30,Business travel,Business,3260,1,1,1,4,5,1,1,5,4,3,5,4,5,5,15,0.3,0
22841,Female,1,24,Business travel,Eco,2283,1,4,4,4,1,1,4,1,2,3,4,1,4,1,0,0,0
16153,Male,1,24,Business travel,Business,5308,2,2,2,2,4,4,4,4,5,4,4,4,4,4,0,0,1
14062,Male,1,58,Business travel,Business,131,1,1,1,1,5,5,4,4,4,4,4,5,4,5,0,0,1
20054,Female,1,50,Business travel,Eco,221,4,1,1,1,3,3,5,4,4,4,4,2,4,5,0,0,1
22234,Male,1,55,Business travel,Business,2496,5,5,5,5,4,5,5,3,3,3,3,4,3,3,0,0.2,1
19865,Male,1,50,Business travel,Business,4316,1,1,1,1,5,5,5,5,4,5,5,5,4,5,139,11.5,1
11517,Male,1,62,Personal Travel,Eco,2517,2,4,2,4,3,2,3,3,4,4,5,3,4,3,6,0,0
16552,Male,1,60,Personal Travel,Eco,2804,2,3,2,1,2,2,2,2,2,3,5,4,5,2,0,0,0
12189,Male,0,25,Business travel,Eco,2302,4,4,4,1,2,4,2,2,3,4,5,4,2,2,0,0,0
18618,Male,1,20,Personal Travel,Eco,2530,2,1,2,3,5,2,5,5,1,1,4,2,3,5,0,0.9,0
22270,Female,1,60,Business travel,Business,3665,4,4,4,4,2,5,5,5,5,4,5,3,5,3,0,0,1
11052,Male,0,80,Business travel,Business,286,4,4,4,5,1,3,2,3,3,4,3,3,3,1,34,3.3,1
16121,Male,1,79,Business travel,Business,556,1,1,4,1,1,5,1,4,4,4,4,3,4,3,0,0,1
17752,Male,1,25,Business travel,Business,3323,3,5,5,5,3,3,3,3,2,5,2,4,3,3,0,0,0
15609,Male,0,52,Business travel,Business,2247,2,2,2,4,2,2,2,2,4,5,4,3,4,2,5,0,0
22328,Female,1,29,Personal Travel,Eco,2097,2,2,2,2,4,4,4,4,4,2,4,1,2,4,9,0,1
10440,Male,1,9,Personal Travel,Eco,2771,3,3,3,1,2,3,2,2,1,4,3,1,5,2,54,4.2,0
19653,Female,1,15,Personal Travel,Eco Plus,1949,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,0.7,1
21963,Female,0,25,Business travel,Business,1207,5,4,5,3,3,5,3,3,3,2,4,3,5,3,0,0,1
13503,Female,1,53,Business travel,Eco,1087,1,4,4,4,4,3,4,1,1,1,1,3,1,3,45,4.9,0
22532,Female,1,20,Business travel,Eco,1852,2,1,3,1,2,2,3,2,4,4,4,2,3,2,0,0,0
17965,Female,1,69,Personal Travel,Eco,217,5,1,3,1,5,5,5,5,3,5,3,5,4,5,0,0,1
13641,Male,1,33,Business travel,Business,3649,5,5,5,5,4,4,4,4,3,4,4,4,5,4,0,0,1
12756,Female,0,22,Business travel,Eco,1739,0,0,0,3,4,0,4,4,2,5,1,5,4,4,102,8.2,1
12377,Male,0,36,Business travel,Eco,2136,2,2,2,3,2,2,2,2,5,3,2,2,2,2,0,0,0
17019,Female,1,46,Business travel,Business,1547,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,0,1
17253,Male,0,66,Business travel,Business,1724,1,1,1,3,5,1,4,5,4,2,3,1,3,5,39,3,0
14099,Male,1,54,Business travel,Business,819,4,4,4,4,4,4,4,5,5,5,5,5,5,5,9,1.1,1
11873,Female,1,28,Business travel,Business,4378,3,4,4,4,3,2,3,3,1,5,4,3,4,3,0,0,0
13476,Male,1,54,Personal Travel,Eco,2035,1,4,1,4,1,1,1,1,3,3,5,5,4,1,0,0,0
13760,Female,0,27,Business travel,Business,1100,1,1,1,4,4,1,4,4,3,4,4,4,4,4,0,0,0
18036,Male,1,17,Business travel,Business,812,3,3,3,3,2,2,3,2,1,3,4,1,4,2,34,2.1,0
16572,Female,1,42,Business travel,Business,2718,1,1,5,1,2,2,5,4,4,5,4,2,4,2,0,0,1
17060,Female,0,24,Business travel,Eco,2367,4,4,4,3,5,4,5,5,5,2,5,4,5,5,0,0,1
22244,Female,0,22,Business travel,Business,2491,4,0,5,2,5,5,5,5,5,2,4,3,5,5,0,0,1
13865,Male,1,8,Personal Travel,Eco,1844,4,4,4,3,1,4,1,1,4,5,4,5,5,1,3,0,0
21794,Female,1,55,Personal Travel,Eco,327,3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0,1
15713,Male,0,37,Business travel,Eco Plus,2159,1,1,1,2,5,1,5,5,4,5,2,1,5,5,24,2.7,0
21833,Female,1,31,Business travel,Business,4181,3,3,3,3,5,5,5,5,4,4,4,4,5,5,0,0,1
20092,Female,1,35,Business travel,Business,1052,3,3,3,3,1,4,1,4,4,4,4,5,4,1,0,0,1
13500,Male,1,40,Personal Travel,Eco,1504,2,5,2,2,5,2,5,5,3,5,4,3,4,5,1,0,0
16253,Female,1,62,Personal Travel,Eco,422,3,3,3,3,2,4,5,5,5,5,5,3,5,5,12,0.4,1
19849,Male,0,34,Business travel,Business,3433,3,3,3,2,1,3,1,1,5,4,4,4,4,1,0,0,0
21008,Female,1,47,Business travel,Business,1170,5,5,5,5,3,4,4,5,5,5,5,3,5,3,1,0,1
15493,Female,1,55,Business travel,Eco,1661,4,4,4,4,1,4,3,5,5,4,5,2,5,1,22,0,0
11664,Male,1,43,Business travel,Business,1527,2,5,5,5,2,4,4,2,2,2,2,1,2,3,0,0,0
10080,Female,1,70,Personal Travel,Eco,603,5,5,2,5,4,4,5,4,4,4,4,4,4,4,0,0,1
14070,Female,1,23,Personal Travel,Eco,3607,2,4,2,1,2,2,2,3,4,4,5,2,4,2,172,14.3,0
11821,Male,1,43,Business travel,Business,1581,4,4,2,4,2,5,4,3,3,3,3,3,3,3,0,0.2,1
21371,Female,1,26,Personal Travel,Eco,2596,3,5,3,4,3,3,3,3,3,4,4,5,4,3,0,0,0
12979,Female,0,24,Business travel,Eco,1980,0,0,0,2,2,0,2,2,4,2,5,5,5,2,0,0,1
19750,Male,0,37,Business travel,Eco,1722,2,0,2,2,4,2,3,4,2,3,4,2,1,4,0,0,0
22044,Female,1,51,Business travel,Business,351,2,2,2,2,4,5,4,4,4,4,4,4,4,4,0,0,1
20051,Female,1,36,Business travel,Business,2717,5,5,5,5,2,3,1,4,4,4,4,4,4,1,0,0,1
11055,Female,0,43,Business travel,Eco,2575,3,2,2,3,5,3,5,5,4,4,3,4,4,5,26,1.3,0
13994,Male,1,47,Business travel,Business,2499,3,3,3,3,3,5,4,5,5,4,5,5,5,3,1,0,1
12785,Male,1,40,Business travel,Eco,1634,1,3,3,3,1,1,1,1,3,3,4,4,3,1,0,0,0
22664,Female,1,53,Business travel,Business,1395,3,5,5,5,2,3,4,3,3,3,3,4,3,4,0,0,0
21788,Male,0,22,Business travel,Eco,2565,3,3,3,4,4,3,2,4,4,2,5,4,5,4,19,0.1,0
15954,Male,1,16,Personal Travel,Eco,1922,2,5,2,1,1,2,1,1,1,2,4,4,1,1,0,0,0
17117,Male,1,22,Business travel,Business,2095,2,1,1,1,2,2,2,2,1,1,3,1,4,2,0,0.3,0
17152,Male,0,17,Business travel,Eco,3056,4,4,4,1,2,4,2,2,3,2,5,3,5,2,0,0.1,1
12854,Female,1,35,Business travel,Eco,2186,4,2,2,2,4,4,4,4,5,4,2,5,5,4,0,0,1
10324,Male,1,15,Personal Travel,Eco,1690,3,4,3,3,4,3,4,4,1,3,4,2,4,4,22,1.1,0
13387,Female,1,17,Business travel,Business,2255,4,4,4,4,4,4,4,4,4,5,5,3,5,4,89,7.7,1
10788,Female,1,60,Personal Travel,Eco,2116,3,3,3,3,2,2,3,4,4,4,4,4,4,4,0,0,1
16591,Male,1,39,Business travel,Business,421,3,3,3,3,5,5,4,4,4,4,4,4,4,4,6,0,1
11032,Male,1,57,Business travel,Business,444,2,5,2,2,3,5,5,5,5,5,5,4,5,4,0,1.5,1
12252,Female,1,58,Business travel,Eco,137,5,3,3,3,3,5,5,5,5,5,5,3,5,5,3,0,1
11440,Female,0,17,Business travel,Eco,1878,4,3,4,4,3,4,3,3,4,2,3,4,3,3,87,7.8,0
18839,Male,1,50,Personal Travel,Eco,2113,2,4,2,4,2,2,1,2,4,5,5,4,5,2,0,0,0
