Employee_ID,Gender,Age,Days_off,Rotations,Satis_leader,Satis_team,Emails,Tenure,Bonus,Distance,Kids,Overtime,Marital_status,Department,Churn_risk
1004590,male,30,3,1,0.151975684,0.576,48,12.49315068,0.11,3.41,1,11.5,together,sales,high
1004591,male,33,6,1,0.334346505,0.672,21,19.39726027,0.166,3.2,1,11.4,together,sales,low
1004592,male,31,9,1,1.398176292,0.928,66,26.63013699,0.833,3.23,1,9.1,together,finances,medium
1004593,male,33,5,1,2.158054711,0.928,49,21.04109589,0.79,2.98,0,9,together,sales,medium
1004594,male,23,5,1,0.182370821,1.216,42,13.5890411,0.204,3.32,0,10.1,together,human resources,medium
1004595,male,32,6,1,0.729483283,0.544,25,10.95890411,0.026,3.08,0,12.4,together,computer services,medium
1004596,male,31,6,1,0.531914894,0.56,43,11.50684932,0.021,3.18,0,12.2,together,finances,medium
1004597,male,36,9,0,0.501519757,0.864,18,15.67123288,0.392,3.12,1,10.8,married,sales,medium
1004598,male,39,4,1,0.957446809,0.768,30,15.67123288,0.66,3.25,1,9.1,married,sales,medium
1004599,female,37,21,0,0.334346505,1.344,13,3.178082192,0.59,3.22,1,9.9,married,accounting,medium
1004600,male,31,3,1,0.653495441,0.448,57,13.5890411,0.176,2.91,1,10.7,together,sales,medium
1004601,female,47,9,1,0.288753799,1.312,10,1.97260274,0.774,3.22,1,9.3,married,finances,medium
1004602,female,53,7,1,0.273556231,1.44,20,5.150684932,0.734,3.15,1,10.5,married,sales,low
1004603,male,32,5,1,0.547112462,0.912,13,9.315068493,0.42,2.99,0,9.5,together,accounting,low
1004604,male,32,6,1,1.215805471,0.448,33,13.36986301,0.164,3.13,1,12.6,together,human resources,medium
1004605,male,37,7,1,0.410334347,0.464,64,17.31506849,0.16,3.12,1,12,married,marketing,medium
1004606,female,31,16,0,1.185410334,1.264,6,1.315068493,0.63,3.52,1,12.2,together,sales,low
1004607,female,41,12,1,0.349544073,1.52,5,2.410958904,0.86,3.37,1,10.3,married,human resources,low
1004608,female,48,8,1,0.486322188,1.216,22,5.917808219,0.96,3.15,1,9.9,married,computer services,medium
1004609,male,27,5,1,1.869300912,0.848,34,14.68493151,0.72,3.34,0,9.5,together,computer services,medium
1004610,male,32,5,1,1.595744681,0.704,33,15.23287671,0.517,3.06,1,10.3,together,sales,medium
1004611,male,29,4,1,0.258358663,0.832,36,14.79452055,0.374,3.8,1,10.8,together,marketing,medium
1004612,male,28,5,1,1.489361702,0.672,61,13.69863014,0.532,3.14,0,10.2,together,sales,medium
1004613,male,32,6,0,0.531914894,1.376,30,14.24657534,0.3,2.83,0,9.6,together,finances,low
1004614,female,57,9,1,0.212765957,1.2,3,0.657534247,0.69,3.13,1,10.4,married,sales,low
1004615,male,29,3,1,0.136778116,0.528,17,5.589041096,0.32,3.3,1,9.4,together,sales,medium
1004616,male,30,9,1,1.747720365,0.816,56,18.73972603,0.588,3.08,1,9.8,together,sales,medium
1004617,male,33,5,1,0.243161094,0.768,27,14.35616438,0.33,3.25,0,10.5,together,computer services,low
1004618,male,32,5,1,1.056231003,0.704,42,19.61643836,0.46,3.25,1,10.6,together,finances,medium
1004619,male,34,4,1,0.182370821,0.56,18,10.63013699,0.245,3.12,0,9.7,together,human resources,medium
1004620,male,30,5,0,1.276595745,0.704,60,21.69863014,0.578,3.21,0,9.4,together,sales,low
1004621,female,31,14,0,0.364741641,1.424,17,8.98630137,0.58,3.35,1,10.1,together,finances,low
1004622,male,33,6,1,0.714285714,0.576,17,11.50684932,0.16,3.26,1,12.4,together,sales,medium
1004623,male,31,8,1,1.838905775,0.64,61,27.17808219,0.794,3.31,1,9.7,together,computer services,low
1004624,male,34,4,1,0.197568389,0.768,26,11.50684932,0.4,3.52,1,10.6,together,accounting,medium
1004625,female,41,2,1,0.273556231,1.2,10,2.301369863,0.552,3.41,1,11.9,married,sales,medium
1004626,male,32,5,1,2.446808511,0.784,55,21.47945205,0.84,3.15,1,9.3,together,finances,low
1004627,male,31,6,1,1.063829787,0.736,59,21.26027397,0.558,3.14,0,9.4,together,human resources,low
1004628,female,36,11,1,0.288753799,1.424,23,16.10958904,0.636,3.26,1,9.7,married,sales,low
1004629,female,52,10,2,0.782674772,1.6,5,1.863013699,0.96,3.22,1,11.2,married,marketing,low
1004630,male,30,5,1,1.155015198,0.608,48,22.24657534,0.58,3.45,1,9.7,together,sales,medium
1004631,male,31,5,0,0.182370821,0.656,81,19.06849315,0.2,3.14,0,9.8,together,marketing,low
1004632,male,31,4,1,2.629179331,0.752,37,12.93150685,0.906,3.08,0,8.8,together,sales,medium
1004633,male,30,9,0,1.998480243,0.512,25,14.35616438,0.565,3.23,1,10.7,together,sales,low
1004634,male,34,5,1,1.094224924,0.768,52,22.68493151,0.587,3.12,0,9.2,together,accounting,low
1004635,male,27,6,0,0.121580547,0.608,11,3.287671233,0.24,3.36,0,9.2,together,sales,low
1004636,female,33,17,0,0.668693009,1.536,5,1.424657534,0.7,3.41,1,11,together,computer services,low
1004637,male,33,4,1,1.398176292,0.432,37,13.36986301,0.228,3.06,0,12.5,together,computer services,high
1004638,male,33,5,1,2.849544073,0.672,34,17.20547945,1.02,2.96,1,9.1,together,human resources,low
1004639,male,28,4,1,2.234042553,0.72,53,13.69863014,0.8365,2.99,1,9.4,together,sales,medium
1004640,female,37,6,1,0.334346505,1.536,21,6.465753425,0.714,3.31,1,10.1,married,accounting,medium
1004641,male,35,4,1,0.182370821,0.96,26,12.16438356,0.31,3.51,0,10.7,together,sales,medium
1004642,female,29,12,0,0.303951368,1.44,32,4.821917808,0.49,3.45,1,10.5,together,sales,low
1004643,male,32,8,1,1.291793313,0.704,36,16.65753425,0.32,3.38,0,12,together,sales,medium
1004644,male,27,2,1,0.197568389,0.896,35,13.26027397,0.08,3.32,0,11.4,together,sales,medium
1004645,male,29,7,1,0.957446809,0.752,63,20.38356164,0.481,3.18,0,9.6,together,sales,low
1004646,female,39,12,0,0.273556231,1.152,38,5.04109589,0.504,3.38,1,11.8,married,human resources,medium
1004647,female,39,12,1,0.395136778,1.392,6,2.082191781,0.82,3.26,1,9.3,married,computer services,low
1004648,male,28,5,1,0.197568389,0.608,32,15.12328767,0.125,3.46,0,11.1,together,sales,medium
1004649,male,37,12,2,2.636778116,0.608,61,24.98630137,1,2.95,1,9.3,married,accounting,low
1004650,male,34,5,1,2.006079027,1.072,53,19.50684932,0.76,3.01,0,9,together,accounting,medium
1004651,male,26,5,1,0.547112462,0.592,18,12.60273973,0.04,3.42,1,12.6,together,computer services,medium
1004652,male,28,4,1,0.182370821,0.608,34,14.02739726,0.21,3.24,0,10.1,together,sales,low
1004653,male,33,5,1,0.227963526,0.752,27,14.46575342,0.33,3.26,0,10.5,together,human resources,low
1004654,male,27,5,1,0.227963526,0.464,37,8.876712329,-0.08,3.2,0,12.2,together,finances,medium
1004655,female,33,12,0,0.349544073,1.312,24,10.30136986,0.744,3.55,1,9.7,together,sales,medium
1004656,female,37,8,1,0.273556231,2.512,1,4.821917808,0.73,3.3,1,9.5,married,computer services,medium
1004657,male,37,3,1,0.243161094,0.848,47,16.43835616,0.48,3.29,1,9.6,married,human resources,medium
1004658,male,31,5,1,1.367781155,0.368,20,11.94520548,0.262,3.34,0,12.6,together,sales,medium
1004659,female,33,12,0,0.319148936,1.456,9,1.534246575,0.488,3.42,1,11.5,together,sales,medium
1004660,male,31,4,1,1.352583587,0.736,51,18.52054795,0.54,3.14,1,9.8,together,marketing,medium
1004661,male,32,5,1,0.410334347,0.752,64.5,23.94520548,0.34,3.3,1,9.7,together,sales,medium
1004662,male,31,4,1,2.234042553,0.72,50,14.90410959,0.704,3.14,0,10.6,together,sales,medium
1004663,female,34,7,1,0.303951368,1.072,28,5.260273973,0.576,3.43,1,10,together,finances,low
1004664,male,37,4,1,2.127659574,0.848,83,21.5890411,0.81,3.14,0,9.8,married,marketing,medium
1004665,female,49,17,1,0.395136778,1.376,26,7.671232877,0.81,3.16,1,9.9,married,human resources,low
1004666,male,29,6,1,0.547112462,0.416,39,15.12328767,-0.08,3.31,0,13.1,together,accounting,medium
1004667,male,32,3,1,0.349544073,0.592,18,11.17808219,0.23,3.49,0,11.4,together,finances,medium
1004668,female,58,9,2,0.303951368,1.136,6,1.643835616,0.88,2.99,1,10.2,married,finances,low
1004669,male,31,7,1,0.197568389,0.56,32,9.863013699,0.16,3.1,0,10.7,together,sales,medium
1004670,male,31,10,1,0.319148936,0.688,14,16.98630137,0.04,3.22,1,13,together,sales,medium
1004671,female,32,13,0,0.273556231,0.8,5,1.205479452,0.62,3.48,1,9.5,together,human resources,low
1004672,female,32,10,0,0.349544073,1.184,12,3.287671233,0.59,3.42,1,10.2,together,marketing,medium
1004673,male,39,4,1,3.009118541,0.864,50,25.31506849,1.12,2.99,1,9.2,married,computer services,low
1004674,male,30,4,1,1.215805471,0.848,52,21.47945205,0.59,3.23,0,9.1,together,computer services,medium
1004675,male,37,3,1,0.729483283,0.592,37,18.73972603,0.67,3.47,0,9,married,human resources,low
1004676,male,35,7,1,2.051671733,0.608,44,12.71232877,0.82,3.04,0,9.2,together,accounting,low
1004677,male,28,6,1,0.425531915,0.704,47,19.61643836,0.24,3.3,1,10.9,together,sales,medium
1004678,female,53,12,1,0.410334347,1.36,10,4.493150685,0.94,3.15,1,10.5,married,accounting,medium
1004679,female,34,9,1,0.896656535,1.184,12,9.534246575,0.78,3.33,1,10.5,together,human resources,low
1004680,female,35,8,1,0.395136778,1.168,22,9.205479452,0.72,3.32,1,9.6,together,marketing,low
1004681,male,27,10,0,0.395136778,0.864,36,16,0.48,3.43,1,9.2,together,sales,medium
1004682,male,32,5,1,0.303951368,0.672,19,20.71232877,0.52,3.46,1,10.2,together,sales,medium
1004683,male,28,8,1,0.531914894,0.56,38,12.16438356,-0.128,3.18,0,13.6,together,human resources,medium
1004684,male,26,7,1,0.37993921,1.136,27,14.02739726,0.24,3.14,1,9.6,together,sales,medium
1004685,female,28,12,1,0.37993921,0.704,16,7.671232877,0.352,3.46,1,12.5,together,sales,medium
1004686,male,33,6,1,2.021276596,0.896,68,21.36986301,0.82,3.01,0,9.2,together,accounting,low
1004687,female,46,7,1,0.319148936,0.992,5,1.534246575,0.71,3.26,1,10.6,married,finances,low
1004688,female,34,7,1,0.395136778,1.312,18,8.98630137,0.708,3.33,1,9.7,together,finances,medium
1004689,female,29,16,0,0.319148936,0.96,6,1.424657534,0.664,3.59,1,10,together,sales,low
1004690,female,35,8,1,0.349544073,1.312,23,7.780821918,0.82,3.52,1,9.7,together,sales,low
1004691,male,32,6,1,1.382978723,0.592,16,8.328767123,0.48,3.05,1,11.1,together,marketing,low
1004692,female,38,13,1,0.303951368,1.52,5,8.438356164,0.747,3.13,1,9.1,married,sales,medium
1004693,male,34,10,1,1.717325228,0.544,61,24.54794521,0.683,3.14,1,9.5,together,sales,medium
1004694,male,25,12,0,0.425531915,0.672,26,8.767123288,0.32,3.36,0,9.3,together,sales,low
1004695,female,45,11,1,0.425531915,1.424,15,5.04109589,0.79,3.11,1,10,married,computer services,medium
1004696,male,33,5,1,0.319148936,0.336,17,8.328767123,0.021,3.26,0,12.3,together,computer services,medium
1004697,male,30,5,1,1.079027356,0.592,63,25.8630137,0.52,3.06,0,9.2,together,computer services,medium
1004698,male,28,6,1,2.933130699,0.816,36,19.06849315,0.911,3.14,1,9,together,sales,low
1004699,male,30,5,1,1.109422492,0.736,53,22.57534247,0.56,3.24,0,9.2,together,sales,medium
1004700,male,30,3,1,0.273556231,0.704,21,12.60273973,0.166,3.1,0,10.2,together,human resources,low
1004701,male,32,4,1,1.003039514,0.576,49,18.84931507,0.32,3.2,0,11.5,together,sales,medium
1004702,male,33,5,1,0.334346505,0.704,29,14.02739726,0.37,3.34,1,10.9,together,sales,high
1004703,male,34,6,2,1.550151976,0.656,58,17.53424658,0.77,3.06,0,8.6,together,finances,low
1004704,male,32,6,1,0.516717325,0.368,19,9.534246575,0.02,3.14,1,12.7,together,sales,medium
1004705,male,29,13,1,1.914893617,0.832,57,24.32876712,0.79,3.17,1,9.3,together,computer services,medium
1004706,male,33,4,1,0.243161094,0.72,40,13.15068493,0.14,2.98,0,10.5,together,sales,medium
1004707,male,33,5,1,0.896656535,0.592,39,10.63013699,0.34,3.31,0,11.6,together,finances,medium
1004708,male,29,7,1,0.607902736,0.576,44,10.08219178,-0.064,3.2,1,13.3,together,human resources,medium
1004709,male,35,5,1,1.398176292,0.288,23,10.52054795,0.38,3.08,0,11,together,sales,medium
1004710,female,30,9,1,0.364741641,1.136,8,2.082191781,0.63,3.56,1,10.6,together,computer services,medium
1004711,male,30,7,1,0.273556231,0.656,43,20.60273973,0.28,3.13,0,9.6,together,sales,medium
1004712,male,27,6,0,0.395136778,0.432,17,13.47945205,-0.064,3.36,1,13.9,together,human resources,medium
1004713,male,33,8,0,0.425531915,0.608,28,11.94520548,-0.032,3.23,0,13.4,together,marketing,medium
1004714,male,27,4,0,2.431610942,0.704,41,12.38356164,0.862,3.22,0,8.9,together,finances,medium
1004715,male,30,7,1,1.88449848,0.816,86,23.34246575,0.62,3.16,1,9.9,together,computer services,medium
1004716,male,26,4,1,0.197568389,0.656,81,16.10958904,0.01,3.22,1,11.6,together,marketing,high
1004717,female,45,8,1,0.288753799,1.136,5,1.424657534,0.659,3.15,1,10.5,married,marketing,medium
1004718,female,33,13,0,0.288753799,1.552,14,4.164383562,0.675,3.37,1,9,together,sales,medium
1004719,female,47,7,1,0.364741641,1.36,5,1.863013699,0.683,3.17,1,10.6,married,computer services,medium
1004720,female,53,7,1,0.501519757,1.12,10,4.054794521,1.03,3.32,1,11,married,accounting,medium
1004721,male,27,4,1,0.197568389,0.752,23,10.08219178,0.232,3.2,0,10,together,human resources,medium
1004722,male,28,4,1,0.425531915,2.304,12,7.123287671,0.08,2.95,1,11.4,together,computer services,medium
1004723,male,34,5,1,2.340425532,0.8,38,19.06849315,0.83,3.03,0,9,together,sales,medium
1004724,male,27,9,0,0.410334347,0.672,27,17.53424658,0.31,3.46,1,10.6,together,computer services,medium
1004725,male,33,5,1,2.188449848,0.88,55,22.46575342,0.86,3.12,0,9,together,sales,medium
1004726,male,31,5,1,1.428571429,0.64,49,18.19178082,0.54,3.12,1,9.9,together,finances,medium
1004727,female,32,9,0,0.334346505,1.024,18,4.164383562,0.553,3.3,1,9.6,together,sales,medium
1004728,male,34,7,1,2.26443769,0.592,70,18.52054795,0.698,3.25,0,10.4,together,sales,medium
1004729,male,33,11,0,1.215805471,0.576,19,17.97260274,0.269,3.26,0,12.2,together,accounting,medium
1004730,female,42,11,1,0.288753799,2.736,6,2.739726027,0.75,3.27,1,9.4,married,sales,medium
1004731,male,26,5,0,1.550151976,0.608,13,12.16438356,0.315,3.44,0,12.4,together,sales,medium
1004732,male,34,5,1,0.167173252,0.752,17,14.46575342,0.14,3.19,0,11.6,together,marketing,medium
1004733,male,33,3,1,0.227963526,0.448,26,8.219178082,0.22,3.3,0,10.8,together,marketing,medium
1004734,male,36,6,1,0.182370821,0.768,4,13.04109589,0.084,3.18,0,12.1,married,computer services,medium
1004735,male,37,7,1,0.433130699,0.592,5,2.630136986,0.11,3.19,0,11.9,married,computer services,medium
1004736,male,30,8,1,0.729483283,0.832,49,15.56164384,0.46,3.14,1,9.2,together,sales,low
1004737,female,33,9,0,0.288753799,1.232,28,5.917808219,0.56,3.37,1,10.4,together,human resources,medium
1004738,male,31,6,1,0.197568389,0.96,42.5,22.35616438,0.512,3.59,1,9.2,together,sales,low
1004739,male,34,4,1,3.024316109,0.624,69,25.97260274,1.037,3.1,0,9.2,together,computer services,medium
1004740,male,31,3,1,0.273556231,0.672,26,11.50684932,-0.038,3.19,1,12.4,together,marketing,medium
1004741,male,31,7,1,0.303951368,0.432,14,8.657534247,0.063,3.27,1,12.4,together,accounting,medium
1004742,male,31,7,1,0.319148936,0.528,34,12.16438356,-0.076,2.97,0,12.2,together,sales,medium
1004743,female,33,11,0,0.349544073,1.296,16,3.945205479,0.564,3.38,1,10.3,together,marketing,medium
1004744,male,23,7,1,1.185410334,0.496,24,12.71232877,0.241,3.39,0,11.3,together,sales,medium
1004745,male,30,4,2,1.808510638,0.736,54,18.4109589,0.78,3.58,1,10.1,together,computer services,low
1004746,male,38,5,1,0.220364742,0.528,11,6.904109589,0.08,2.99,1,12,married,sales,low
1004747,female,39,11,0,0.212765957,1.12,6,1.534246575,0.593,3.25,1,10,married,human resources,medium
1004748,male,38,7,1,1.139817629,0.64,70,25.20547945,0.558,3.14,1,9.8,married,accounting,medium
1004749,male,26,4,1,0.136778116,0.64,52,11.28767123,0.026,3.5,0,11.2,together,accounting,low
1004750,male,34,5,1,1.626139818,0.672,26,8.876712329,0.54,2.86,0,9.7,together,marketing,medium
1004751,male,31,7,1,2.188449848,0.704,54,19.39726027,0.91,3.17,1,8.9,together,accounting,medium
1004752,male,32,5,1,1.398176292,0.544,42,16.43835616,0.47,3.21,0,11.5,together,sales,medium
1004753,male,28,5,1,0.288753799,0.768,40,18.63013699,0.38,3.64,1,10,together,sales,medium
1004754,male,31,5,1,0.273556231,0.576,23,10.52054795,0.25,3.32,0,10.8,together,human resources,medium
1004755,male,31,10,1,0.440729483,0.48,28,13.36986301,-0.074,3.13,0,13,together,human resources,medium
1004756,male,39,8,2,1.610942249,0.72,33,18.52054795,0.76,3.09,1,9.4,married,sales,low
1004757,male,26,5,1,0.258358663,0.736,22,12.38356164,0.224,3.22,0,10,together,sales,low
1004758,male,33,6,1,0.288753799,0.784,12,9.424657534,0.34,3.15,0,9.4,together,finances,low
1004759,male,36,9,1,1.70212766,0.496,41,18.30136986,0.48,3.12,0,11.3,married,finances,medium
1004760,male,36,9,1,1.70212766,0.496,41,18.30136986,0.48,3.12,0,11.3,married,computer services,medium
1004761,male,31,6,1,1.610942249,0.512,56,23.23287671,0.7,3.22,1,9.5,together,sales,medium
1004762,male,34,5,1,1.79331307,0.848,55,18.95890411,0.699,3.11,1,9.8,together,accounting,low
1004763,male,30,4,1,0.243161094,0.464,39,12.71232877,-0.046,3.21,1,12.5,together,human resources,medium
1004764,male,31,7,1,0.227963526,0.784,39,20.16438356,0.28,3.18,0,9.9,together,finances,medium
1004765,male,29,5,1,1.063829787,0.736,58,19.28767123,0.454,3.19,1,10.4,together,marketing,low
1004766,male,32,8,0,1.960486322,0.528,59,20.38356164,0.754,3.08,0,9.4,together,sales,low
1004767,male,35,5,1,1.79331307,0.736,58,17.97260274,0.814,3.17,0,8.9,together,sales,low
1004768,male,30,10,0,0.151975684,0.48,9,14.35616438,0.04,2.97,0,10.8,together,sales,low
1004769,male,34,7,1,1.838905775,0.784,31,16.32876712,0.677,3.22,0,10.3,together,finances,low
1004770,male,28,3,1,0.927051672,0.544,31,12.49315068,0.365,3.32,1,10.13333333,together,human resources,medium
1004771,male,36,10,1,1.063829787,0.688,29,16.32876712,0.52,3.21,0,10,married,accounting,low
1004772,male,27,7,1,0.243161094,0.464,41,11.17808219,-0.084,3.41,1,12.7,together,sales,medium
1004773,male,30,6,1,0.744680851,0.544,18,13.36986301,0.16,3.36,1,12.5,together,computer services,medium
1004774,male,27,6,1,0.334346505,0.592,24,13.69863014,-0.014,3.36,0,12.8,together,finances,high
1004775,female,33,12,0,0.273556231,1.184,16,3.726027397,0.72,3.47,1,9.9,together,sales,medium
1004776,male,32,6,1,0.167173252,2.112,42,13.91780822,0.34,3.09,0,9.1,together,sales,medium
1004777,male,32,4,1,0.744680851,0.752,42,14.24657534,0.283,3.12,1,11,together,sales,medium
1004778,female,31,14,0,0.243161094,1.216,6,1.643835616,0.62,3.44,1,10.7,together,finances,low
1004779,male,27,3,1,0.182370821,0.592,14,13.04109589,0.137,3.19,1,10.2,together,sales,medium
1004780,female,30,8,0,0.349544073,0.864,34,7.01369863,0.724,3.41,1,10.4,together,accounting,medium
1004781,female,35,9,1,0.319148936,1.2,19,7.232876712,0.718,3.4,1,9.5,together,accounting,low
1004782,female,37,4,1,0.243161094,0.912,18,3.287671233,0.4,3.29,1,11.2,married,computer services,medium
1004783,male,29,6,1,1.003039514,0.64,38,15.45205479,0.5,3.22,0,9.5,together,accounting,low
1004784,male,34,5,1,1.094224924,0.768,52,22.68493151,0.587,3.12,0,9.2,together,human resources,low
1004785,male,41,7,1,0.243161094,0.896,13,19.28767123,0.46,3.14,0,9.7,married,human resources,low
1004786,female,34,10,0,0.364741641,1.248,34,6.684931507,0.528,3.43,1,10.8,together,sales,medium
1004787,male,31,3,1,0.167173252,0.592,41,12.60273973,-0.01,3.01,1,12,together,sales,medium
1004788,male,29,6,0,1.170212766,0.784,47,20.16438356,0.514,3.22,0,9.5,together,computer services,low
1004789,male,23,9,0,0.288753799,0.56,60,16.21917808,-0.036,3.27,0,11.5,together,sales,medium
1004790,male,38,4,1,1.79331307,0.624,96,27.28767123,0.76,3.07,1,9.5,married,sales,medium
1004791,male,33,5,1,0.319148936,0.576,30,13.5890411,0.08,3.28,0,12.2,together,sales,high
1004792,male,35,5,1,0.577507599,0.592,49,16,0.11,3.06,0,11.6,together,marketing,medium
1004793,female,45,11,1,0.364741641,1.296,25,5.698630137,0.7,3.2,1,11.4,married,sales,medium
1004794,male,34,4,1,1.200607903,0.624,14,12.93150685,0.42,2.96,0,10.4,together,accounting,low
1004795,female,40,8,1,0.957446809,0.8,3,1.095890411,0.566,3.28,1,12,married,computer services,low
1004796,male,31,13,0,1.975683891,0.528,32,8.219178082,0.551,3.15,1,10.7,together,human resources,medium
1004797,male,32,11,1,0.334346505,0.64,15,8.438356164,0.38,3.32,1,10.2,together,sales,low
